verb,mode,tense,person,term
trouver,Indicatif,Passé Simple,2p,trouvâtes
trouver,Indicatif,Passé Simple,3p,trouvèrent
trouver,Conditionnel,Présent,1s,trouverais
trouver,Conditionnel,Présent,2s,trouverais
trouver,Conditionnel,Présent,3s,trouverait
trouver,Conditionnel,Présent,1p,trouverions
trouver,Conditionnel,Présent,2p,trouveriez
trouver,Conditionnel,Présent,3p,trouveraient
trouver,Subjonctif,Présent,1s,trouve
trouver,Subjonctif,Présent,2s,trouves
trouver,Subjonctif,Présent,3s,trouve
trouver,Subjonctif,Présent,1p,trouvions
trouver,Subjonctif,Présent,2p,trouviez
trouver,Subjonctif,Présent,3p,trouvent
trouver,Subjonctif,Imparfait,1s,trouvasse
trouver,Subjonctif,Imparfait,2s,trouvasses
trouver,Subjonctif,Imparfait,3s,trouvât
trouver,Subjonctif,Imparfait,1p,trouvassions
trouver,Subjonctif,Imparfait,2p,trouvassiez
trouver,Subjonctif,Imparfait,3p,trouvassent
trouver,Imperatif,Imperatif Présent,2s,trouve
trouver,Imperatif,Imperatif Présent,1p,trouvons
trouver,Imperatif,Imperatif Présent,2p,trouvez
trouver,Participe,Participe Présent,,trouvant
trouver,Participe,Participe Passé,ms,trouvé
trouver,Participe,Participe Passé,mp,trouvés
trouver,Participe,Participe Passé,fs,trouvée
trouver,Participe,Participe Passé,fp,trouvées
améliorer,Infinitif,Infinitif Présent,,améliorer
améliorer,Indicatif,Présent,1s,améliore
améliorer,Indicatif,Présent,2s,améliores
améliorer,Indicatif,Présent,3s,améliore
améliorer,Indicatif,Présent,1p,améliorons
améliorer,Indicatif,Présent,2p,améliorez
améliorer,Indicatif,Présent,3p,améliorent
améliorer,Indicatif,Imparfait,1s,améliorais
améliorer,Indicatif,Imparfait,2s,améliorais
améliorer,Indicatif,Imparfait,3s,améliorait
améliorer,Indicatif,Imparfait,1p,améliorions
améliorer,Indicatif,Imparfait,2p,amélioriez
améliorer,Indicatif,Imparfait,3p,amélioraient
améliorer,Indicatif,Futur,1s,améliorerai
améliorer,Indicatif,Futur,2s,amélioreras
améliorer,Indicatif,Futur,3s,améliorera
améliorer,Indicatif,Futur,1p,améliorerons
améliorer,Indicatif,Futur,2p,améliorerez
améliorer,Indicatif,Futur,3p,amélioreront
améliorer,Indicatif,Passé Simple,1s,améliorai
améliorer,Indicatif,Passé Simple,2s,amélioras
améliorer,Indicatif,Passé Simple,3s,améliora
améliorer,Indicatif,Passé Simple,1p,améliorâmes
améliorer,Indicatif,Passé Simple,2p,améliorâtes
améliorer,Indicatif,Passé Simple,3p,améliorèrent
améliorer,Conditionnel,Présent,1s,améliorerais
améliorer,Conditionnel,Présent,2s,améliorerais
améliorer,Conditionnel,Présent,3s,améliorerait
améliorer,Conditionnel,Présent,1p,améliorerions
améliorer,Conditionnel,Présent,2p,amélioreriez
améliorer,Conditionnel,Présent,3p,amélioreraient
améliorer,Subjonctif,Présent,1s,améliore
améliorer,Subjonctif,Présent,2s,améliores
améliorer,Subjonctif,Présent,3s,améliore
améliorer,Subjonctif,Présent,1p,améliorions
améliorer,Subjonctif,Présent,2p,amélioriez
améliorer,Subjonctif,Présent,3p,améliorent
améliorer,Subjonctif,Imparfait,1s,améliorasse
améliorer,Subjonctif,Imparfait,2s,améliorasses
améliorer,Subjonctif,Imparfait,3s,améliorât
améliorer,Subjonctif,Imparfait,1p,améliorassions
améliorer,Subjonctif,Imparfait,2p,améliorassiez
améliorer,Subjonctif,Imparfait,3p,améliorassent
améliorer,Imperatif,Imperatif Présent,2s,améliore
améliorer,Imperatif,Imperatif Présent,1p,améliorons
améliorer,Imperatif,Imperatif Présent,2p,améliorez
améliorer,Participe,Participe Présent,,améliorant
améliorer,Participe,Participe Passé,ms,amélioré
améliorer,Participe,Participe Passé,mp,améliorés
améliorer,Participe,Participe Passé,fs,améliorée
améliorer,Participe,Participe Passé,fp,améliorées
anesthésier,Infinitif,Infinitif Présent,,anesthésier
anesthésier,Indicatif,Présent,1s,anesthésie
anesthésier,Indicatif,Présent,2s,anesthésies
anesthésier,Indicatif,Présent,3s,anesthésie
anesthésier,Indicatif,Présent,1p,anesthésions
anesthésier,Indicatif,Présent,2p,anesthésiez
anesthésier,Indicatif,Présent,3p,anesthésient
anesthésier,Indicatif,Imparfait,1s,anesthésiais
anesthésier,Indicatif,Imparfait,2s,anesthésiais
anesthésier,Indicatif,Imparfait,3s,anesthésiait
anesthésier,Indicatif,Imparfait,1p,anesthésiions
anesthésier,Indicatif,Imparfait,2p,anesthésiiez
anesthésier,Indicatif,Imparfait,3p,anesthésiaient
anesthésier,Indicatif,Futur,1s,anesthésierai
anesthésier,Indicatif,Futur,2s,anesthésieras
anesthésier,Indicatif,Futur,3s,anesthésiera
anesthésier,Indicatif,Futur,1p,anesthésierons
anesthésier,Indicatif,Futur,2p,anesthésierez
anesthésier,Indicatif,Futur,3p,anesthésieront
anesthésier,Indicatif,Passé Simple,1s,anesthésiai
anesthésier,Indicatif,Passé Simple,2s,anesthésias
anesthésier,Indicatif,Passé Simple,3s,anesthésia
anesthésier,Indicatif,Passé Simple,1p,anesthésiâmes
anesthésier,Indicatif,Passé Simple,2p,anesthésiâtes
anesthésier,Indicatif,Passé Simple,3p,anesthésièrent
anesthésier,Conditionnel,Présent,1s,anesthésierais
anesthésier,Conditionnel,Présent,2s,anesthésierais
anesthésier,Conditionnel,Présent,3s,anesthésierait
anesthésier,Conditionnel,Présent,1p,anesthésierions
anesthésier,Conditionnel,Présent,2p,anesthésieriez
anesthésier,Conditionnel,Présent,3p,anesthésieraient
anesthésier,Subjonctif,Présent,1s,anesthésie
anesthésier,Subjonctif,Présent,2s,anesthésies
anesthésier,Subjonctif,Présent,3s,anesthésie
anesthésier,Subjonctif,Présent,1p,anesthésiions
anesthésier,Subjonctif,Présent,2p,anesthésiiez
anesthésier,Subjonctif,Présent,3p,anesthésient
anesthésier,Subjonctif,Imparfait,1s,anesthésiasse
anesthésier,Subjonctif,Imparfait,2s,anesthésiasses
anesthésier,Subjonctif,Imparfait,3s,anesthésiât
anesthésier,Subjonctif,Imparfait,1p,anesthésiassions
anesthésier,Subjonctif,Imparfait,2p,anesthésiassiez
anesthésier,Subjonctif,Imparfait,3p,anesthésiassent
anesthésier,Imperatif,Imperatif Présent,2s,anesthésie
anesthésier,Imperatif,Imperatif Présent,1p,anesthésions
anesthésier,Imperatif,Imperatif Présent,2p,anesthésiez
anesthésier,Participe,Participe Présent,,anesthésiant
anesthésier,Participe,Participe Passé,ms,anesthésié
anesthésier,Participe,Participe Passé,mp,anesthésiés
anesthésier,Participe,Participe Passé,fs,anesthésiée
anesthésier,Participe,Participe Passé,fp,anesthésiées
naître,Infinitif,Infinitif Présent,,naître
naître,Indicatif,Présent,1s,nais
naître,Indicatif,Présent,2s,nais
naître,Indicatif,Présent,3s,naît
naître,Indicatif,Présent,1p,naissons
naître,Indicatif,Présent,2p,naissez
naître,Indicatif,Présent,3p,naissent
naître,Indicatif,Imparfait,1s,naissais
naître,Indicatif,Imparfait,2s,naissais
naître,Indicatif,Imparfait,3s,naissait
naître,Indicatif,Imparfait,1p,naissions
naître,Indicatif,Imparfait,2p,naissiez
naître,Indicatif,Imparfait,3p,naissaient
naître,Indicatif,Futur,1s,naîtrai
naître,Indicatif,Futur,2s,naîtras
naître,Indicatif,Futur,3s,naîtra
naître,Indicatif,Futur,1p,naîtrons
naître,Indicatif,Futur,2p,naîtrez
naître,Indicatif,Futur,3p,naîtront
naître,Indicatif,Passé Simple,1s,naquis
naître,Indicatif,Passé Simple,2s,naquis
naître,Indicatif,Passé Simple,3s,naquit
naître,Indicatif,Passé Simple,1p,naquîmes
naître,Indicatif,Passé Simple,2p,naquîtes
naître,Indicatif,Passé Simple,3p,naquirent
naître,Conditionnel,Présent,1s,naîtrais
naître,Conditionnel,Présent,2s,naîtrais
naître,Conditionnel,Présent,3s,naîtrait
naître,Conditionnel,Présent,1p,naîtrions
naître,Conditionnel,Présent,2p,naîtriez
naître,Conditionnel,Présent,3p,naîtraient
naître,Subjonctif,Présent,1s,naisse
naître,Subjonctif,Présent,2s,naisses
naître,Subjonctif,Présent,3s,naisse
naître,Subjonctif,Présent,1p,naissions
naître,Subjonctif,Présent,2p,naissiez
naître,Subjonctif,Présent,3p,naissent
naître,Subjonctif,Imparfait,1s,naquisse
naître,Subjonctif,Imparfait,2s,naquisses
naître,Subjonctif,Imparfait,3s,naquît
naître,Subjonctif,Imparfait,1p,naquissions
naître,Subjonctif,Imparfait,2p,naquissiez
naître,Subjonctif,Imparfait,3p,naquissent
naître,Imperatif,Imperatif Présent,2s,nais
naître,Imperatif,Imperatif Présent,1p,naissons
naître,Imperatif,Imperatif Présent,2p,naissez
naître,Participe,Participe Présent,,naissant
naître,Participe,Participe Passé,ms,né
naître,Participe,Participe Passé,mp,nés
naître,Participe,Participe Passé,fs,née
naître,Participe,Participe Passé,fp,nées
douter,Infinitif,Infinitif Présent,,douter
douter,Indicatif,Présent,1s,doute
douter,Indicatif,Présent,2s,doutes
douter,Indicatif,Présent,3s,doute
douter,Indicatif,Présent,1p,doutons
douter,Indicatif,Présent,2p,doutez
douter,Indicatif,Présent,3p,doutent
douter,Indicatif,Imparfait,1s,doutais
douter,Indicatif,Imparfait,2s,doutais
douter,Indicatif,Imparfait,3s,doutait
douter,Indicatif,Imparfait,1p,doutions
douter,Indicatif,Imparfait,2p,doutiez
douter,Indicatif,Imparfait,3p,doutaient
douter,Indicatif,Futur,1s,douterai
douter,Indicatif,Futur,2s,douteras
douter,Indicatif,Futur,3s,doutera
douter,Indicatif,Futur,1p,douterons
douter,Indicatif,Futur,2p,douterez
douter,Indicatif,Futur,3p,douteront
douter,Indicatif,Passé Simple,1s,doutai
douter,Indicatif,Passé Simple,2s,doutas
douter,Indicatif,Passé Simple,3s,douta
douter,Indicatif,Passé Simple,1p,doutâmes
douter,Indicatif,Passé Simple,2p,doutâtes
douter,Indicatif,Passé Simple,3p,doutèrent
douter,Conditionnel,Présent,1s,douterais
douter,Conditionnel,Présent,2s,douterais
douter,Conditionnel,Présent,3s,douterait
douter,Conditionnel,Présent,1p,douterions
douter,Conditionnel,Présent,2p,douteriez
douter,Conditionnel,Présent,3p,douteraient
douter,Subjonctif,Présent,1s,doute
douter,Subjonctif,Présent,2s,doutes
douter,Subjonctif,Présent,3s,doute
douter,Subjonctif,Présent,1p,doutions
douter,Subjonctif,Présent,2p,doutiez
douter,Subjonctif,Présent,3p,doutent
douter,Subjonctif,Imparfait,1s,doutasse
douter,Subjonctif,Imparfait,2s,doutasses
douter,Subjonctif,Imparfait,3s,doutât
douter,Subjonctif,Imparfait,1p,doutassions
douter,Subjonctif,Imparfait,2p,doutassiez
douter,Subjonctif,Imparfait,3p,doutassent
douter,Imperatif,Imperatif Présent,2s,doute
douter,Imperatif,Imperatif Présent,1p,doutons
douter,Imperatif,Imperatif Présent,2p,doutez
douter,Participe,Participe Présent,,doutant
douter,Participe,Participe Passé,ms,douté
douter,Participe,Participe Passé,mp,doutés
douter,Participe,Participe Passé,fs,doutée
douter,Participe,Participe Passé,fp,doutées
hopsitaliser,Infinitif,Infinitif Présent,,hopsitaliser
hopsitaliser,Indicatif,Présent,1s,hopsitalise
hopsitaliser,Indicatif,Présent,2s,hopsitalises
hopsitaliser,Indicatif,Présent,3s,hopsitalise
hopsitaliser,Indicatif,Présent,1p,hopsitalisons
hopsitaliser,Indicatif,Présent,2p,hopsitalisez
hopsitaliser,Indicatif,Présent,3p,hopsitalisent
hopsitaliser,Indicatif,Imparfait,1s,hopsitalisais
hopsitaliser,Indicatif,Imparfait,2s,hopsitalisais
hopsitaliser,Indicatif,Imparfait,3s,hopsitalisait
hopsitaliser,Indicatif,Imparfait,1p,hopsitalisions
hopsitaliser,Indicatif,Imparfait,2p,hopsitalisiez
hopsitaliser,Indicatif,Imparfait,3p,hopsitalisaient
hopsitaliser,Indicatif,Futur,1s,hopsitaliserai
hopsitaliser,Indicatif,Futur,2s,hopsitaliseras
hopsitaliser,Indicatif,Futur,3s,hopsitalisera
hopsitaliser,Indicatif,Futur,1p,hopsitaliserons
hopsitaliser,Indicatif,Futur,2p,hopsitaliserez
hopsitaliser,Indicatif,Futur,3p,hopsitaliseront
hopsitaliser,Indicatif,Passé Simple,1s,hopsitalisai
hopsitaliser,Indicatif,Passé Simple,2s,hopsitalisas
hopsitaliser,Indicatif,Passé Simple,3s,hopsitalisa
hopsitaliser,Indicatif,Passé Simple,1p,hopsitalisâmes
hopsitaliser,Indicatif,Passé Simple,2p,hopsitalisâtes
hopsitaliser,Indicatif,Passé Simple,3p,hopsitalisèrent
hopsitaliser,Conditionnel,Présent,1s,hopsitaliserais
hopsitaliser,Conditionnel,Présent,2s,hopsitaliserais
hopsitaliser,Conditionnel,Présent,3s,hopsitaliserait
hopsitaliser,Conditionnel,Présent,1p,hopsitaliserions
hopsitaliser,Conditionnel,Présent,2p,hopsitaliseriez
hopsitaliser,Conditionnel,Présent,3p,hopsitaliseraient
hopsitaliser,Subjonctif,Présent,1s,hopsitalise
hopsitaliser,Subjonctif,Présent,2s,hopsitalises
hopsitaliser,Subjonctif,Présent,3s,hopsitalise
hopsitaliser,Subjonctif,Présent,1p,hopsitalisions
hopsitaliser,Subjonctif,Présent,2p,hopsitalisiez
hopsitaliser,Subjonctif,Présent,3p,hopsitalisent
hopsitaliser,Subjonctif,Imparfait,1s,hopsitalisasse
hopsitaliser,Subjonctif,Imparfait,2s,hopsitalisasses
hopsitaliser,Subjonctif,Imparfait,3s,hopsitalisât
hopsitaliser,Subjonctif,Imparfait,1p,hopsitalisassions
hopsitaliser,Subjonctif,Imparfait,2p,hopsitalisassiez
hopsitaliser,Subjonctif,Imparfait,3p,hopsitalisassent
hopsitaliser,Imperatif,Imperatif Présent,2s,hopsitalise
hopsitaliser,Imperatif,Imperatif Présent,1p,hopsitalisons
hopsitaliser,Imperatif,Imperatif Présent,2p,hopsitalisez
hopsitaliser,Participe,Participe Présent,,hopsitalisant
hopsitaliser,Participe,Participe Passé,ms,hopsitalisé
hopsitaliser,Participe,Participe Passé,mp,hopsitalisés
hopsitaliser,Participe,Participe Passé,fs,hopsitalisée
hopsitaliser,Participe,Participe Passé,fp,hopsitalisées
agréer,Infinitif,Infinitif Présent,,agréer
agréer,Indicatif,Présent,1s,agrée
agréer,Indicatif,Présent,2s,agrées
agréer,Indicatif,Présent,3s,agrée
agréer,Indicatif,Présent,1p,agréons
agréer,Indicatif,Présent,2p,agréez
agréer,Indicatif,Présent,3p,agréent
agréer,Indicatif,Imparfait,1s,agréais
agréer,Indicatif,Imparfait,2s,agréais
agréer,Indicatif,Imparfait,3s,agréait
agréer,Indicatif,Imparfait,1p,agréions
agréer,Indicatif,Imparfait,2p,agréiez
agréer,Indicatif,Imparfait,3p,agréaient
agréer,Indicatif,Futur,1s,agréerai
agréer,Indicatif,Futur,2s,agréeras
agréer,Indicatif,Futur,3s,agréera
agréer,Indicatif,Futur,1p,agréerons
agréer,Indicatif,Futur,2p,agréerez
agréer,Indicatif,Futur,3p,agréeront
agréer,Indicatif,Passé Simple,1s,agréai
agréer,Indicatif,Passé Simple,2s,agréas
agréer,Indicatif,Passé Simple,3s,agréa
agréer,Indicatif,Passé Simple,1p,agréâmes
agréer,Indicatif,Passé Simple,2p,agréâtes
agréer,Indicatif,Passé Simple,3p,agréèrent
agréer,Conditionnel,Présent,1s,agréerais
agréer,Conditionnel,Présent,2s,agréerais
agréer,Conditionnel,Présent,3s,agréerait
agréer,Conditionnel,Présent,1p,agréerions
agréer,Conditionnel,Présent,2p,agréeriez
agréer,Conditionnel,Présent,3p,agréeraient
agréer,Subjonctif,Présent,1s,agrée
agréer,Subjonctif,Présent,2s,agrées
agréer,Subjonctif,Présent,3s,agrée
agréer,Subjonctif,Présent,1p,agréions
agréer,Subjonctif,Présent,2p,agréiez
agréer,Subjonctif,Présent,3p,agréent
agréer,Subjonctif,Imparfait,1s,agréasse
agréer,Subjonctif,Imparfait,2s,agréasses
agréer,Subjonctif,Imparfait,3s,agréât
agréer,Subjonctif,Imparfait,1p,agréassions
agréer,Subjonctif,Imparfait,2p,agréassiez
agréer,Subjonctif,Imparfait,3p,agréassent
agréer,Imperatif,Imperatif Présent,2s,agrée
agréer,Imperatif,Imperatif Présent,1p,agréons
agréer,Imperatif,Imperatif Présent,2p,agréez
agréer,Participe,Participe Présent,,agréant
agréer,Participe,Participe Passé,ms,agréé
agréer,Participe,Participe Passé,mp,agréés
agréer,Participe,Participe Passé,fs,agréée
agréer,Participe,Participe Passé,fp,agréées
partager,Infinitif,Infinitif Présent,,partager
partager,Indicatif,Présent,1s,partage
partager,Indicatif,Présent,2s,partages
partager,Indicatif,Présent,3s,partage
partager,Indicatif,Présent,1p,partageons
partager,Indicatif,Présent,2p,partagez
partager,Indicatif,Présent,3p,partagent
partager,Indicatif,Imparfait,1s,partageais
partager,Indicatif,Imparfait,2s,partageais
partager,Indicatif,Imparfait,3s,partageait
partager,Indicatif,Imparfait,1p,partagions
partager,Indicatif,Imparfait,2p,partagiez
partager,Indicatif,Imparfait,3p,partageaient
partager,Indicatif,Futur,1s,partagerai
partager,Indicatif,Futur,2s,partageras
partager,Indicatif,Futur,3s,partagera
partager,Indicatif,Futur,1p,partagerons
partager,Indicatif,Futur,2p,partagerez
partager,Indicatif,Futur,3p,partageront
partager,Indicatif,Passé Simple,1s,partageai
partager,Indicatif,Passé Simple,2s,partageas
partager,Indicatif,Passé Simple,3s,partagea
partager,Indicatif,Passé Simple,1p,partageâmes
partager,Indicatif,Passé Simple,2p,partageâtes
partager,Indicatif,Passé Simple,3p,partagèrent
partager,Conditionnel,Présent,1s,partagerais
partager,Conditionnel,Présent,2s,partagerais
partager,Conditionnel,Présent,3s,partagerait
partager,Conditionnel,Présent,1p,partagerions
partager,Conditionnel,Présent,2p,partageriez
partager,Conditionnel,Présent,3p,partageraient
partager,Subjonctif,Présent,1s,partage
partager,Subjonctif,Présent,2s,partages
partager,Subjonctif,Présent,3s,partage
partager,Subjonctif,Présent,1p,partagions
partager,Subjonctif,Présent,2p,partagiez
partager,Subjonctif,Présent,3p,partagent
partager,Subjonctif,Imparfait,1s,partageasse
partager,Subjonctif,Imparfait,2s,partageasses
partager,Subjonctif,Imparfait,3s,partageât
partager,Subjonctif,Imparfait,1p,partageassions
partager,Subjonctif,Imparfait,2p,partageassiez
partager,Subjonctif,Imparfait,3p,partageassent
partager,Imperatif,Imperatif Présent,2s,partage
partager,Imperatif,Imperatif Présent,1p,partageons
partager,Imperatif,Imperatif Présent,2p,partagez
partager,Participe,Participe Présent,,partageant
partager,Participe,Participe Passé,ms,partagé
partager,Participe,Participe Passé,mp,partagés
partager,Participe,Participe Passé,fs,partagée
partager,Participe,Participe Passé,fp,partagées
amener,Infinitif,Infinitif Présent,,amener
amener,Indicatif,Présent,1s,amène
amener,Indicatif,Présent,2s,amènes
amener,Indicatif,Présent,3s,amène
amener,Indicatif,Présent,1p,amenons
amener,Indicatif,Présent,2p,amenez
amener,Indicatif,Présent,3p,amènent
amener,Indicatif,Imparfait,1s,amenais
amener,Indicatif,Imparfait,2s,amenais
amener,Indicatif,Imparfait,3s,amenait
amener,Indicatif,Imparfait,1p,amenions
amener,Indicatif,Imparfait,2p,ameniez
amener,Indicatif,Imparfait,3p,amenaient
amener,Indicatif,Futur,1s,amènerai
amener,Indicatif,Futur,2s,amèneras
amener,Indicatif,Futur,3s,amènera
amener,Indicatif,Futur,1p,amènerons
amener,Indicatif,Futur,2p,amènerez
amener,Indicatif,Futur,3p,amèneront
amener,Indicatif,Passé Simple,1s,amenai
amener,Indicatif,Passé Simple,2s,amenas
amener,Indicatif,Passé Simple,3s,amena
amener,Indicatif,Passé Simple,1p,amenâmes
amener,Indicatif,Passé Simple,2p,amenâtes
amener,Indicatif,Passé Simple,3p,amenèrent
amener,Conditionnel,Présent,1s,amènerais
amener,Conditionnel,Présent,2s,amènerais
amener,Conditionnel,Présent,3s,amènerait
amener,Conditionnel,Présent,1p,amènerions
amener,Conditionnel,Présent,2p,amèneriez
amener,Conditionnel,Présent,3p,amèneraient
amener,Subjonctif,Présent,1s,amène
amener,Subjonctif,Présent,2s,amènes
amener,Subjonctif,Présent,3s,amène
amener,Subjonctif,Présent,1p,amenions
amener,Subjonctif,Présent,2p,ameniez
amener,Subjonctif,Présent,3p,amènent
amener,Subjonctif,Imparfait,1s,amenasse
